Year,Engine HP,Engine Cylinders,Number of Doors,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,Trans_Reg
2014,210,4,4,2,33,23,873,24535,0
2014,210,4,4,2,33,23,873,26825,0
2014,210,4,4,2,32,24,873,28555,1
2014,210,4,4,2,32,24,873,27925,1
2014,210,4,4,2,32,24,873,29955,1
2014,210,4,4,2,32,24,873,29955,1
2014,210,4,4,2,33,23,873,26825,0
2013,170,4,4,2,48,42,873,26990,1
2013,170,4,4,2,48,42,873,24995,1
2013,170,4,4,2,48,42,873,29325,1
2013,170,4,4,2,48,42,873,31180,1
2014,170,4,4,2,48,42,873,31895,1
2014,170,4,4,2,48,42,873,25560,1
2014,170,4,4,2,48,42,873,27645,1
2014,170,4,4,2,48,42,873,30245,1
2012,170,5,4,1,31,24,873,24210,1
2012,170,5,4,1,31,24,873,21295,1
2012,140,4,4,1,42,30,873,28120,0
2012,170,5,4,1,31,24,873,24210,1
2012,170,5,4,1,31,24,873,21295,1
2012,170,5,4,1,33,23,873,20195,0
2012,170,5,4,1,33,23,873,20195,0
2012,140,4,4,1,39,29,873,28390,1
2012,140,4,4,1,39,29,873,29220,1
2012,170,5,4,1,31,24,873,25960,1
2012,140,4,4,1,39,29,873,26640,1
2012,170,5,4,1,31,24,873,25960,1
2012,140,4,4,1,42,30,873,25540,0
2012,140,4,4,1,42,30,873,27290,0
2013,170,5,4,1,31,24,873,21695,1
2013,170,5,4,1,31,24,873,21695,1
2013,140,4,4,1,39,29,873,29495,1
2013,170,5,4,1,33,23,873,20595,0
2013,140,4,4,1,42,30,873,28395,0
2013,140,4,4,1,39,29,873,26895,1
2013,170,5,4,1,33,23,873,20595,0
2013,140,4,4,1,39,29,873,28695,1
2013,170,5,4,1,31,24,873,24395,1
2013,170,5,4,1,31,24,873,26195,1
2013,170,5,4,1,31,24,873,26195,1
2013,170,5,4,1,31,24,873,24395,1
2013,140,4,4,1,42,30,873,27595,0
2013,140,4,4,1,42,30,873,25795,0
2014,170,5,4,1,33,23,873,20995,0
2014,140,4,4,1,39,29,873,27665,1
2014,140,4,4,1,39,29,873,30265,1
2014,140,4,4,1,42,30,873,29165,0
2014,170,5,4,1,30,23,873,26685,1
2014,170,5,4,1,30,23,873,24885,1
2014,170,5,4,1,30,23,873,22095,1
2014,170,5,4,1,30,23,873,26685,1
2014,170,5,4,1,33,23,873,20995,0
2014,140,4,4,1,42,30,873,26565,0
2014,170,5,4,1,30,23,873,24885,1
2014,170,5,4,1,30,23,873,22095,1
2014,140,4,4,1,39,29,873,29465,1
2014,140,4,4,1,42,30,873,28365,0
2015,170,4,4,2,37,25,873,22325,1
2015,210,4,4,2,33,23,873,29280,0
2015,170,4,4,2,37,25,873,23650,1
2015,170,4,4,2,37,25,873,25380,1
2015,150,4,4,2,45,31,873,25175,1
2015,210,4,4,2,33,23,873,26920,0
2015,170,4,4,2,37,25,873,20895,0
2015,150,4,4,2,46,31,873,21640,0
2015,210,4,4,2,33,23,873,26920,0
2015,210,4,4,2,32,24,873,28020,1
2015,150,4,4,2,45,31,873,22740,1
2015,210,4,4,2,32,24,873,30380,1
2015,210,4,4,2,33,23,873,29280,0
2015,150,4,4,2,46,31,873,24075,0
2015,210,4,4,2,32,24,873,30380,1
2015,115,4,4,2,34,25,873,16215,0
2015,210,4,4,2,32,24,873,28020,1
2015,115,4,4,2,34,25,873,17325,0
2015,170,4,4,2,37,25,873,20095,1
2015,170,4,4,2,37,25,873,23650,1
2015,170,4,4,2,37,25,873,18995,0
2015,150,4,4,2,46,31,873,26410,0
2015,170,4,4,2,37,25,873,22325,1
2015,170,4,4,2,37,25,873,20095,1
2015,170,4,4,2,37,25,873,25380,1
2015,170,4,4,2,48,42,873,31670,1
2015,115,4,4,2,34,23,873,18425,1
2015,150,4,4,2,45,31,873,27510,1
2015,115,4,4,2,34,23,873,19420,1
2015,115,4,4,2,34,25,873,18320,0
2015,170,4,4,2,37,25,873,18995,0
2015,170,4,4,2,37,25,873,21995,1
2016,150,4,4,2,39,28,873,22325,1
2016,170,4,4,2,36,25,873,23650,1
2016,210,4,4,2,33,23,873,29280,0
2016,150,4,4,2,39,28,873,19775,1
2016,170,4,4,2,36,25,873,25380,1
2016,210,4,4,2,33,24,873,28020,1
2016,210,4,4,2,33,23,873,26920,0
2016,150,4,4,2,39,28,873,18675,0
2016,210,4,4,2,33,23,873,26920,0
2016,170,4,4,2,36,25,873,23650,1
2016,170,4,4,2,36,25,873,21995,1
2016,150,4,4,2,39,28,873,18995,0
2016,150,4,4,2,39,28,873,20095,1
2016,170,4,4,2,37,25,873,20895,0
2016,170,4,4,2,48,42,873,31120,1
2016,150,4,4,2,39,28,873,17680,0
2016,210,4,4,2,33,24,873,28020,1
2016,150,4,4,2,39,28,873,18780,1
2016,210,4,4,2,33,24,873,30380,1
2016,210,4,4,2,33,24,873,30380,1
2016,210,4,4,2,33,23,873,29280,0
2016,170,4,4,2,36,25,873,25380,1
2017,210,4,4,2,33,24,873,28995,1
2017,150,4,4,2,38,28,873,21995,1
2017,150,4,4,2,40,28,873,20895,0
2017,150,4,4,2,38,28,873,18995,1
2017,150,4,4,2,40,28,873,17895,0
2017,170,4,4,2,35,25,873,24995,1
2017,210,4,4,2,33,23,873,27895,0
1999,190,6,2,1,16,13,549,2347,0
1999,190,6,4,2,19,14,549,2554,1
1999,190,6,4,2,19,14,549,2590,1
1999,190,6,2,1,19,14,549,2182,1
1999,190,6,4,2,19,14,549,2691,1
1999,190,6,2,1,19,14,549,2317,1
1999,190,6,4,2,19,14,549,2368,1
1999,190,6,4,2,19,14,549,2377,1
1999,190,6,4,2,19,14,549,2251,1
1999,190,6,2,1,21,15,549,2038,0
2000,190,6,2,1,20,15,549,2407,1
2000,190,6,2,1,16,13,549,2463,0
2000,190,6,4,2,18,14,549,2773,1
2000,190,6,4,2,20,15,549,2756,1
2000,190,6,4,2,20,15,549,2590,1
2000,190,6,4,2,18,14,549,2916,1
2000,190,6,2,1,21,15,549,2322,0
2000,190,6,4,2,20,15,549,2623,1
2000,190,6,4,2,18,14,549,2655,1
2000,190,6,2,1,18,14,549,2578,1
2001,190,6,4,2,20,15,549,26770,1
2001,190,6,2,1,16,13,549,22270,0
2001,190,6,2,1,18,14,549,25170,1
2001,190,6,4,2,18,14,549,31925,1
2001,190,6,2,1,20,14,549,19270,0
2001,190,6,2,1,20,15,549,22170,1
2001,190,6,4,2,18,14,549,30225,1
2001,190,6,4,2,20,15,549,28225,1
2001,190,6,4,2,18,14,549,33920,1
2001,190,6,4,2,18,14,549,28770,1
2001,190,6,4,2,20,15,549,29925,1
2015,283,6,4,2,24,16,1851,33295,1
2015,283,6,4,2,24,16,1851,33295,1
2015,283,6,4,2,24,16,1851,27395,1
2015,283,6,4,2,24,16,1851,28695,1
2015,173,4,4,2,26,19,1851,26595,1
2015,173,4,4,2,26,19,1851,23495,1
2015,283,6,4,2,24,16,1851,29995,1
2015,173,4,4,2,26,19,1851,25195,1
2015,173,4,4,2,26,19,1851,20695,1
2015,283,6,4,2,25,17,1851,31395,1
2015,283,6,4,2,25,17,1851,31395,1
2016,173,4,4,2,26,19,1851,27395,1
2016,173,4,4,2,26,19,1851,26295,1
2016,283,6,4,2,24,16,1851,26595,1
2016,283,6,4,2,24,16,1851,33695,1
2016,283,6,4,2,24,16,1851,28395,1
2016,283,6,4,2,25,17,1851,31795,1
2016,283,6,4,2,24,16,1851,30895,1
2016,173,4,4,2,26,19,1851,20995,1
2016,173,4,4,2,26,19,1851,24895,1
2016,283,6,4,2,24,16,1851,29795,1
2017,173,4,4,2,25,19,1851,20995,1
2017,283,6,4,2,24,16,1851,33695,1
2017,173,4,4,2,25,19,1851,26295,1
2017,283,6,4,2,24,16,1851,29795,1
2017,283,6,4,2,25,17,1851,31795,1
2017,283,6,4,2,24,16,1851,30995,1
2017,283,6,4,2,24,16,1851,26595,1
2017,173,4,4,2,25,19,1851,27495,1
2017,283,6,4,2,24,16,1851,28395,1
2017,173,4,4,2,25,19,1851,24895,1
2015,188,4,4,1,32,28,2009,25240,1
2015,215,4,4,1,31,25,2009,28020,0
2015,211,4,4,1,29,25,2009,30020,1
2015,188,4,4,1,31,26,2009,26940,1
2015,188,4,4,1,32,28,2009,20250,1
2015,188,4,4,1,32,28,2009,22300,1
2015,188,4,4,1,31,26,2009,24150,1
2015,188,4,4,1,31,26,2009,22100,1
2015,188,4,4,1,31,26,2009,27230,1
2015,188,4,4,1,34,28,2009,24830,0
2016,188,4,4,1,34,28,2009,24830,0
2016,188,4,4,1,31,26,2009,22100,1
2016,211,4,4,1,31,25,2009,28020,0
2016,188,4,4,1,32,28,2009,22300,1
2016,188,4,4,1,31,26,2009,24150,1
2016,188,4,4,1,31,26,2009,26940,1
2016,215,4,4,1,29,25,2009,30020,1
2016,188,4,4,1,32,28,2009,20250,1
2016,188,4,4,1,31,26,2009,27230,1
2016,188,4,4,1,32,28,2009,25240,1
2017,215,4,4,1,31,26,2009,28020,0
2017,188,4,4,1,33,27,2009,24830,0
2017,211,4,4,1,29,25,2009,30020,1
2017,188,4,4,1,30,26,2009,27230,1
2017,188,4,4,1,30,26,2009,26940,1
2017,188,4,4,1,30,26,2009,24400,1
2017,188,4,4,1,30,26,2009,22100,1
2017,188,4,4,1,32,28,2009,20250,1
2017,188,4,4,1,32,28,2009,22550,1
2017,188,4,4,1,32,28,2009,25240,1
1992,73,3,2,1,29,24,640,2000,0
1992,73,3,4,1,29,24,640,2000,0
1992,66,3,2,1,33,28,640,2000,0
1992,73,3,2,1,33,28,640,2000,0
1993,73,3,2,1,32,28,640,2000,1
1993,73,3,4,1,32,28,640,2000,1
1993,73,3,4,1,29,24,640,2000,0
1993,73,3,2,1,33,28,640,2000,0
1994,73,3,2,1,33,28,640,2000,0
1994,73,3,4,1,29,24,640,2000,0
2013,265,6,4,3,24,18,190,41250,1
2013,265,6,4,3,23,18,190,42650,1
2015,420,8,4,3,23,15,1720,59900,1
2015,420,8,4,3,23,15,1720,54500,1
2016,311,6,4,3,26,17,1720,49000,1
2016,420,8,4,3,23,15,1720,61900,1
2016,311,6,4,3,26,17,1720,54900,1
2011,180,4,4,2,31,23,481,21049,1
2011,180,4,4,2,30,23,481,22049,1
2011,180,4,4,2,30,23,481,24149,1
2011,180,4,4,2,29,22,481,27299,1
2011,180,4,4,2,29,22,481,23399,1
2011,185,4,4,2,29,20,481,24849,0
2011,185,4,4,2,29,20,481,23049,0
2011,180,4,4,2,30,23,481,25949,1
2011,180,4,4,2,30,23,481,22099,1
2011,180,4,4,2,29,22,481,25499,1
2011,185,4,4,2,31,21,481,18999,0
2012,180,4,4,2,30,23,481,23899,1
2012,180,4,4,2,29,22,481,25249,1
2012,180,4,4,2,29,22,481,27549,1
2012,180,4,4,2,30,23,481,22299,1
2012,180,4,4,2,29,22,481,23649,1
2012,180,4,4,2,29,22,481,25749,1
2012,180,4,4,2,30,23,481,24399,1
2012,185,4,4,2,31,21,481,18999,0
2012,180,4,4,2,30,23,481,26199,1
2012,185,4,4,2,29,20,481,25099,0
2012,180,4,4,2,31,23,481,20999,1
2012,185,4,4,2,29,20,481,22249,0
2012,180,4,4,2,29,22,481,27549,1
2012,180,4,4,2,30,23,481,26199,1
2012,180,4,4,2,30,23,481,22349,1
2013,180,4,4,2,30,23,481,25799,1
2013,180,4,4,2,30,23,481,21749,1
2013,180,4,4,2,29,22,481,23249,1
2013,180,4,4,2,29,22,481,28999,1
2013,185,4,4,2,29,20,481,19999,0
2013,180,4,4,2,29,22,481,27199,1
2015,182,4,4,3,36,25,155,35725,1
2015,304,6,4,3,28,18,155,31065,1
2015,304,6,4,3,26,17,155,40500,1
2015,304,6,4,3,28,18,155,39970,1
2015,182,4,4,3,36,25,155,33635,1
2015,304,6,4,3,28,18,155,38025,1
2015,304,6,4,3,26,17,155,38730,1
2016,304,6,4,3,28,18,155,34065,1
2016,304,6,4,3,28,18,155,40145,1
2016,304,6,4,3,26,17,155,38905,1
2016,304,6,4,3,28,18,155,35900,1
2016,304,6,4,3,28,18,155,33810,1
2016,304,6,4,3,26,17,155,40675,1
2016,304,6,4,3,28,18,155,38200,1
2016,304,6,4,3,28,18,155,31065,1
2017,310,6,4,3,31,21,155,36065,1
2017,310,6,4,3,31,21,155,38665,1
2017,310,6,4,3,29,20,155,43265,1
2017,310,6,4,3,31,21,155,32065,1
2017,310,6,4,3,31,21,155,41065,1
2013,291,4,4,1,22,17,436,37895,1
2013,291,4,4,1,23,17,436,34695,0
2014,291,4,4,1,22,17,436,38195,1
2014,291,4,4,1,23,17,436,34995,0
2015,303,4,4,1,23,17,436,37995,0
2015,291,4,4,1,23,17,436,34495,0
2015,291,4,4,1,22,17,436,38995,1
2012,168,4,4,1,29,22,436,21345,1
2012,148,4,4,1,32,24,436,18395,1
2013,148,4,4,1,32,24,436,18495,1
2013,168,4,4,1,29,22,436,21495,1
2014,168,4,4,1,29,22,436,21945,1
2014,148,4,4,1,32,24,436,18595,1
2015,148,4,4,1,34,25,436,17395,0
2015,237,4,4,1,25,18,436,29495,1
2015,168,4,4,1,31,22,436,20595,0
2015,168,4,4,1,30,23,436,21595,1
2015,168,4,4,1,29,22,436,20995,1
2015,148,4,4,1,34,26,436,18295,1
2016,148,4,4,1,35,27,436,18595,1
2016,168,4,4,1,31,23,436,20995,1
2016,148,4,4,1,34,24,436,17595,0
2016,168,4,4,1,31,24,436,23495,1
2016,168,4,4,1,31,22,436,22495,0
2016,168,4,4,1,31,23,436,19995,1
2016,168,4,4,1,31,23,436,21995,1
2017,168,4,4,1,30,23,436,20295,1
2017,168,4,4,1,30,23,436,21095,1
2017,148,4,4,1,34,27,436,18795,1
2017,148,4,4,1,33,24,436,17795,0
2017,168,4,4,1,30,23,436,22095,1
2015,381,8,4,2,18,13,2031,80155,1
2016,381,8,4,2,18,13,2031,83825,1
2017,381,8,4,2,18,13,2031,84325,1
2011,620,12,4,3,16,10,67,1380000,1
2012,620,12,4,3,16,10,67,1382750,1
1992,92,4,2,1,29,21,535,2000,0
1992,135,4,2,1,26,19,535,2000,0
1992,195,4,2,1,26,19,535,2000,0
1992,195,4,2,1,23,18,535,2000,0
1993,195,4,2,1,23,18,535,2000,0
1993,195,4,2,1,26,19,535,2000,0
1993,92,4,2,1,29,21,535,2000,0
1993,135,4,2,1,26,19,535,2000,0
1994,195,4,2,1,23,18,535,2000,0
1994,92,4,2,1,29,21,535,2000,0
1994,195,4,2,1,26,19,535,2000,0
1994,135,4,2,1,26,19,535,2000,0
1993,141,6,2,1,26,17,1013,2000,0
1993,141,6,4,1,26,18,1013,2000,1
1993,100,4,2,1,26,21,1013,2000,1
1993,141,6,2,1,24,17,1013,2000,0
1993,100,4,2,1,24,18,1013,2000,1
1993,141,6,2,1,26,18,1013,2000,1
1993,100,4,4,1,26,21,1013,2000,1
1993,141,6,2,1,26,18,1013,2000,1
1994,141,6,2,1,26,18,1013,2000,1
1994,142,6,4,1,24,18,1013,2000,1
1994,142,6,4,1,26,18,1013,2000,1
1995,141,6,2,1,26,18,1013,2000,1
1991,74,4,2,1,34,25,210,2000,0
1991,74,4,2,1,36,27,210,2000,0
1991,74,4,4,1,36,27,210,2000,0
1992,74,4,2,1,34,24,210,2000,0
1992,74,4,4,1,37,26,210,2000,0
1992,74,4,2,1,37,26,210,2000,0
1993,74,4,4,1,37,26,210,2000,0
1993,74,4,2,1,34,24,210,2000,0
1993,74,4,2,1,37,26,210,2000,0
2014,249,0,4,1,101,126,2009,35020,1
2014,249,0,4,1,101,126,2009,32000,1
2014,249,0,4,1,101,126,2009,28980,1
2015,249,0,4,1,101,126,2009,32100,1
2015,249,0,4,1,101,126,2009,35120,1
2015,249,0,4,1,101,126,2009,29010,1
2015,249,0,4,1,101,126,2009,32000,1
2016,249,0,4,1,101,126,2009,29010,1
2016,249,0,4,1,101,124,2009,34200,1
2016,249,0,4,1,101,124,2009,36790,1
2015,175,4,4,2,36,26,640,26495,1
2015,256,6,4,2,28,20,640,29595,1
2015,175,4,4,2,36,26,640,26795,1
2015,175,4,4,2,36,26,640,23495,1
2015,175,4,4,2,36,26,640,21995,1
2015,175,4,4,2,36,26,640,23795,1
2015,175,4,4,2,36,26,640,21695,1
2016,175,4,4,2,36,26,640,21745,1
2016,175,4,4,2,36,26,640,26845,1
2016,256,6,4,2,29,20,640,29945,1
2016,175,4,4,2,36,26,640,23845,1
2016,175,4,4,2,36,26,640,22045,1
2016,175,4,4,2,36,26,640,27145,1
2016,175,4,4,2,36,26,640,24145,1
2017,256,6,4,2,28,20,640,31640,1
2017,175,4,4,2,34,25,640,23995,1
2017,175,4,4,2,34,25,640,21995,1
2017,175,4,4,2,34,25,640,25995,1
2017,175,4,4,2,34,25,640,28840,1
1993,200,6,4,2,23,15,204,2000,0
1993,200,6,4,2,23,16,204,2060,0
1993,230,6,2,2,23,15,204,2042,0
1993,200,6,4,2,23,16,204,2000,0
1993,230,6,2,2,23,15,204,2000,0
1994,230,6,2,2,24,16,204,2181,0
1994,200,6,4,2,23,16,204,2028,0
1994,200,6,4,2,22,17,204,2063,1
1994,230,6,4,2,24,16,204,2066,0
1994,230,6,2,2,24,16,204,2384,0
1995,200,6,4,2,22,17,204,2356,1
1995,230,6,2,2,24,16,204,2506,0
1995,230,6,2,2,24,16,204,2265,0
1995,200,6,4,2,22,17,204,2144,1
1995,200,6,4,2,23,16,204,2135,0
1995,230,6,4,2,24,16,204,2066,0
2003,205,6,4,3,27,17,155,25645,1
2003,205,6,4,3,27,17,155,31420,1
2004,205,6,4,3,27,18,155,26040,1
2004,205,6,4,3,27,18,155,32085,1
2005,205,6,4,3,27,18,155,26725,1
2005,205,6,4,3,27,18,155,32385,1
2017,424,6,4,3,19,14,238,83000,1
2017,345,6,4,3,20,14,238,72000,1
2012,552,10,2,1,16,11,454,375000,1
1999,253,6,4,3,24,16,1013,2000,1
2000,253,6,4,3,24,16,1013,2087,1
2001,253,6,4,3,24,16,1013,28680,1
1992,90,4,4,1,28,22,640,2000,0
1992,90,4,4,1,29,22,640,2000,0
1992,90,4,4,1,26,21,640,2000,0
1992,90,4,4,1,26,21,640,2000,0
1993,90,4,4,1,28,22,640,2000,0
1993,90,4,4,1,26,21,640,2000,0
1993,90,4,4,1,29,22,640,2000,0
1993,90,4,4,1,26,21,640,2000,0
1994,90,4,4,1,26,21,640,2000,0
2013,240,4,4,1,24,17,258,36400,1
2013,240,4,4,1,24,17,258,41500,1
2013,240,4,4,1,24,17,258,38900,1
2014,240,4,4,1,24,17,258,36600,1
2014,240,4,4,1,24,17,258,39100,1
2014,240,4,4,1,24,17,258,41700,1
2015,240,4,4,1,24,17,258,36600,1
2015,240,4,4,1,24,17,258,39100,1
2015,240,4,4,1,24,17,258,41700,1
2008,300,8,4,2,17,12,258,48525,1
2008,300,8,4,2,17,12,258,54025,1
2009,300,8,4,2,17,12,258,45975,1
2014,340,6,4,2,19,14,258,49700,1
2014,340,6,4,2,19,14,258,59900,1
2014,340,6,4,2,19,14,258,54600,1
2014,340,6,4,2,19,14,258,69279,1
2015,340,6,4,2,19,14,258,60600,1
2015,340,6,4,2,19,14,258,50400,1
2015,340,6,4,2,19,14,258,55300,1
2016,340,6,4,2,19,15,258,50400,1
2016,340,6,4,2,19,15,258,55300,1
2016,340,6,4,2,19,15,258,60600,1
1998,290,8,4,2,23,17,454,4207,1
1999,290,8,4,2,23,16,454,4556,1
2000,290,8,4,2,23,16,454,5035,1
2004,290,8,4,3,23,16,454,55375,1
2005,290,8,4,3,23,16,454,56225,1
2006,278,8,4,3,23,16,454,56525,1
2015,360,8,4,3,23,16,454,82305,1
2015,386,8,4,3,24,16,454,84500,1
2015,386,8,4,3,24,16,454,78820,1
2015,386,8,4,3,24,16,454,72520,1
2015,360,8,4,3,23,16,454,75465,1
2015,360,8,4,3,23,16,454,87500,1
2016,360,8,4,3,23,16,454,75465,1
2016,386,8,4,3,24,16,454,78820,1
2016,386,8,4,3,24,16,454,72520,1
2016,360,8,4,3,23,16,454,82305,1
2017,359,8,4,3,23,16,454,82305,1
2017,386,8,4,3,24,16,454,72520,1
2017,386,8,4,3,24,16,454,78820,1
2017,359,8,4,3,23,16,454,75465,1
2014,438,8,4,3,23,19,454,120060,1
2015,438,8,4,3,23,19,454,120440,1
2016,438,8,4,3,23,19,454,120440,1
2004,232,6,4,2,24,17,61,36770,1
2004,280,8,4,2,23,15,61,43370,1
2004,232,6,4,2,24,17,61,36140,1
2004,280,8,4,2,23,15,61,39970,1
2004,232,6,4,2,24,17,61,32370,1
2005,280,8,4,2,22,16,61,43590,1
2005,232,6,4,2,24,17,61,32640,1
2005,232,6,4,2,24,17,61,36360,1
2005,232,6,4,2,24,17,61,36990,1
2005,280,8,4,2,22,16,61,40190,1
2006,280,8,4,2,23,16,61,39285,1
1997,240,6,4,3,24,16,26,2136,1
1997,205,6,4,3,26,17,26,2080,1
1998,195,6,4,3,27,17,26,2283,1
1998,240,6,4,3,25,16,26,2444,1
1999,240,6,4,3,25,16,26,2681,1
1999,205,6,4,3,27,17,26,2356,1
1990,150,8,4,3,22,15,5657,2000,1
1990,150,8,4,3,22,15,5657,2000,1
1990,150,8,4,3,22,15,5657,2000,1
1990,150,8,4,3,22,15,5657,2000,1
1990,150,8,4,3,22,15,5657,2000,1
1990,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
1991,150,8,4,3,22,15,5657,2000,1
2009,292,8,4,3,22,15,155,40205,1
2009,227,6,4,3,26,17,155,32520,1
2009,227,6,4,3,26,17,155,29265,1
2009,227,6,4,3,26,17,155,35770,1
2009,227,6,4,3,26,17,155,33120,1
2009,227,6,4,3,26,17,155,35270,1
2009,227,6,4,3,26,17,155,30770,1
2009,227,6,4,3,26,17,155,34670,1
2010,227,6,4,3,26,17,155,35730,1
2010,227,6,4,3,26,17,155,30930,1
2010,227,6,4,3,26,17,155,34830,1
2010,227,6,4,3,26,17,155,33230,1
2010,227,6,4,3,26,17,155,32730,1
2010,292,8,4,3,22,15,155,42515,1
2010,227,6,4,3,26,17,155,29230,1
2010,227,6,4,3,26,17,155,35625,1
2010,227,6,4,3,26,17,155,36230,1
2011,227,6,4,3,27,17,155,29730,1
2011,227,6,4,3,27,17,155,35675,1
2011,227,6,4,3,27,17,155,33130,1
2011,292,8,4,3,23,15,155,44460,1
1994,120,6,3,1,21,17,1385,2000,1
1994,120,6,3,1,21,17,1385,2000,1
1995,120,6,3,1,21,17,1385,2000,1
1995,120,6,3,1,21,17,1385,2000,1
1996,180,6,3,1,24,17,1385,2000,1
1996,180,6,3,1,24,17,1385,2000,1
1999,160,6,4,2,26,17,1385,2000,1
1999,160,6,4,2,26,17,1385,2000,1
1999,200,6,4,2,27,17,1385,2044,1
2000,175,6,4,2,27,18,1385,2100,1
2001,175,6,4,2,26,18,1385,18890,1
1996,212,6,4,2,14,12,454,3667,1
1997,212,6,4,2,14,12,454,4282,1
2005,235,8,4,2,16,12,454,65225,1
2006,275,8,4,2,15,12,454,67395,1
2007,268,8,4,2,15,12,454,67395,1
2015,383,8,4,2,17,12,454,83180,1
2016,383,8,4,3,18,13,454,88880,1
2017,383,8,4,3,18,13,454,89380,1
2013,240,6,4,2,28,20,617,51270,1
2013,518,8,4,2,17,13,617,96100,1
2013,402,8,4,2,20,14,617,58800,1
2013,302,6,4,2,23,18,617,49770,1
2013,302,6,4,2,23,18,617,47270,1
2014,518,8,4,2,17,13,617,97250,1
2014,240,6,4,2,28,20,617,51790,1
2014,302,6,4,2,22,17,617,50290,1
2014,402,8,4,2,19,14,617,59450,1
2014,302,6,4,2,24,18,617,47790,1
2015,329,6,4,2,22,18,617,62900,1
2015,302,6,4,2,24,18,617,48300,1
2015,249,4,4,2,29,22,617,49800,1
2015,518,8,4,2,17,13,617,98400,1
2015,302,6,4,2,22,17,617,50800,1
2016,365,6,2,1,26,18,3916,51700,0
2017,365,6,2,1,26,18,3916,51700,0
1990,162,6,2,2,23,17,190,2000,1
1991,162,6,2,2,23,17,190,2000,1
1991,162,6,2,2,23,17,190,2000,1
1992,162,6,2,2,23,17,190,2000,1
1992,162,6,2,2,23,17,190,2000,1
2008,275,6,4,3,23,16,190,43900,1
2008,275,6,4,3,22,16,190,45650,1
2009,303,6,4,3,25,17,190,45800,1
2009,275,6,4,3,22,16,190,47950,1
2010,303,6,4,3,25,17,190,45800,1
2010,303,6,4,3,22,16,190,47950,1
2011,330,6,4,3,24,17,190,49200,1
2011,330,6,4,3,26,18,190,47050,1
2015,425,6,4,2,26,17,3916,62000,0
2016,425,6,4,2,26,17,3916,63500,0
2017,425,6,4,2,26,17,3916,64000,0
2016,493,6,2,2,23,16,3916,133205,1
2008,325,8,4,3,21,16,190,50250,1
2008,325,8,4,3,20,14,190,52750,1
2009,325,8,4,3,21,16,190,52150,1
2009,325,8,4,3,20,14,190,54650,1
2010,325,8,4,3,20,14,190,54650,1
2010,325,8,4,3,21,16,190,52150,1
2015,425,6,2,2,26,17,3916,64200,0
2015,425,6,2,2,26,17,3916,72500,0
2016,425,6,2,2,26,17,3916,74200,0
2016,425,6,2,2,26,17,3916,65700,0
2017,425,6,2,2,26,17,3916,74700,0
2017,425,6,2,2,26,17,3916,66200,0
2011,420,8,4,3,23,16,190,60950,1
2011,420,8,4,3,25,16,190,58450,1
2014,552,8,4,3,20,14,3916,92900,1
2015,560,8,4,3,20,14,3916,93600,1
2016,560,8,4,3,20,14,3916,94100,1
2015,560,8,4,3,20,14,3916,115700,1
2016,552,8,4,3,20,14,3916,117200,1
2017,560,8,4,3,20,14,3916,117500,1
2015,560,8,2,2,20,14,3916,118200,1
2015,560,8,2,2,20,14,3916,111900,1
2016,552,8,2,2,20,14,3916,119700,1
2016,552,8,2,2,20,14,3916,113400,1
2017,560,8,2,2,20,14,3916,113700,1
2017,560,8,2,2,22,15,3916,120000,1
2015,400,6,4,2,23,17,1715,72300,1
2015,340,6,4,2,23,17,1715,49900,1
2016,340,6,4,2,23,17,1715,52600,1
2016,400,6,4,2,23,17,1715,73900,1
2017,360,6,4,2,23,17,1715,67200,1
2017,340,6,4,2,23,17,1715,54400,1
2017,400,6,4,2,23,17,1715,76000,1
2017,252,4,4,2,25,20,1715,47500,1
2006,340,8,4,3,22,15,1851,32855,1
2006,340,8,4,3,23,15,1851,30855,1
2006,190,6,4,3,26,18,1851,22680,1
2006,250,6,4,3,22,15,1851,29100,1
2006,425,8,4,3,18,13,1851,37320,1
2007,250,6,4,3,22,15,1851,29860,1
2007,190,6,4,3,26,18,1851,23370,1
2007,340,8,4,3,23,15,1851,31515,1
2007,340,8,4,3,22,15,1851,33615,1
2007,425,8,4,3,18,13,1851,37795,1
2008,425,8,4,3,18,13,1851,38105,1
2008,340,8,4,3,22,15,1851,33880,1
2008,250,6,4,3,24,17,1851,27225,1
2008,250,6,4,3,22,15,1851,29855,1
2008,340,8,4,3,23,15,1851,31780,1
2008,178,6,4,3,26,18,1851,23420,1
2008,219,6,4,2,29,18,1385,20320,1
2008,145,4,4,2,30,22,1385,17935,1
2008,219,6,4,2,29,18,1385,19695,1
2008,164,4,4,2,32,24,1385,23640,1
2009,164,4,4,2,34,26,1385,25555,1
2010,164,4,4,2,34,26,1385,25925,1
2016,197,4,4,2,34,24,1385,23835,1
2016,197,4,4,2,34,24,1385,22565,1
2016,197,4,4,2,34,24,1385,28420,1
2016,197,4,4,2,34,24,1385,22565,1
2005,200,6,4,2,28,20,1385,24610,1
2005,200,6,4,2,28,20,1385,21465,1
